userName,score,at,content
Pe***********le,1,2023-10-24 06:48:08,Abis pulsa doang kena potong tapi gak bisa mulu. Lewat email juga gk bisa. Hmm
Pe***********le,1,2025-12-28 03:22:26,rekening tidak bisa digunakan untuk transaksi
Pe***********le,5,2024-07-25 11:10:13,"ini gmnaa ya saya sudah buat rekening tapi kok teman transfer gak msuk, padahal di temen saya sudah sukses mengirim"
Pe***********le,5,2025-11-29 14:46:04,"tolong tambahkan fitur keterangan nominal yang harus dibayar untuk bulan depan pada sistem credit, jadi bisa atur uang lebih baik dan prepare lebih awal. Terimakasih."
Pe***********le,1,2024-01-21 05:22:25,Buruk mau buka rekening aja gak bisa menguras pulsa udah abis 50 rb tapi tetep aja gak bisa
Pe***********le,4,2025-12-18 02:24:54,komplit
Pe***********le,5,2025-11-20 06:40:45,bagus
Pe***********le,1,2025-03-18 01:45:48,ngga bisa log in setelah di update. tolong perbaiki ya
Pe***********le,5,2025-01-05 00:26:44,"harus pake ini biar lebih enak, semoga sukses lancar barokah."
Pe***********le,1,2025-01-25 05:23:09,"orang lain transfer malah gk masuk ke rekening saya , tlong di perbaiki lgi ya"
Pe***********le,5,2025-11-20 10:01:39,aplikasi keuangan terbaik
Pe***********le,1,2024-11-27 00:06:52,"Sampai saat ini mengajukan paylater selalu saja""oops terjadi kesalahan silahkan coba lagi"" Telp cs nya awalnya lancar begitu masuk di sesi menyampaikan kendalanya apa? Bilang signalnya. Padahal menggunakan signal IndiHome dan ganti ke signal provider sama saja. Jadi bilang saja kalau di ""TOLAK"" Tidak usah alasan signal. Terimakasih"
Pe***********le,5,2022-05-24 17:21:23,Good
Pe***********le,1,2024-07-16 10:52:23,Aplikasi aneh
Pe***********le,1,2024-10-23 10:38:50,"Update sistem aplikasi mybca,,, force close tiba2... Apa hubungan nya dengan aksebilitas wahai tim IT BCA..."
Pe***********le,4,2024-10-16 09:53:44,"Aplikasi Udah Bagus, Cuma Coba Di Pikirin Lagi Pas Masuk Jangan Maksa Buat Update, Kita Ngga Tau Kondisi Orang Di Mana Kapan Aja Kuota Full Apa Ngga Siapa Tau Tuh Orang Hotspot Ke Orang Lain Buat Transfer Ke Orang Ini Di Suruh Update, Memang Sepele Tapi Coba Di Pikirin Lagi Kondisi Orang BCA Tuh Yang Make Banyak Bukan Di Kota Aja Dari Di Kota Desa Plosok Sampe Pegunungan Juga Make Tolong Di Perbaiki"
Pe***********le,5,2025-02-21 06:18:56,aplikasi yang lebih bagus dibanding mbca
Pe***********le,1,2025-12-21 01:17:41,"saya sering mengalami bug Oops.. Terjadi kesalahan, silahkan coba lagi."
Pe***********le,1,2024-12-23 02:18:02,Pemotongan sesuka hati
Pe***********le,1,2024-12-24 15:04:00,Tiba2 forced close. Sudah clear cache dan instal ulang tetap forced close ... Gimana ini...
Pe***********le,5,2021-10-06 09:27:15,Aplikasi terbaik ......tolong tambahin dong fiturnya ...... fitur Cardles tarik tunai tanpa kartu
Pe***********le,3,2025-04-10 03:40:04,"pas klik semua menu di aplikasi mybca tiba2 aplikasi keluar sendiri, tolong untuk UI developernya diperbaiki errornya"
Pe***********le,5,2025-12-13 04:57:43,ok
Pe***********le,5,2024-01-15 19:21:25,Susah bngt minta kode otp ny
Pe***********le,5,2025-01-20 10:14:19,Saya menggunakan aplikasi mybca sangat mudah dan lebih simple untuk tampilan aplikasinya. Saya juga selalu bertransaksi lewat aplikasi Mybca.
Pe***********le,5,2024-04-12 00:54:31,Bagus & simple
Pe***********le,3,2023-08-23 07:39:27,"Belum Ada Topup E-Wallet ,,,"
Pe***********le,1,2021-07-05 16:18:40,PAYAH.. LOGIN PASSWORD & USERID SUDAH BENAR MALAH DIKATA SALAH & ENDINGNYA KEBLOCK... MENDING FOCUSKAN KE APLIKASI LAMA AJA BUAT PENYEMPURNAAN TIMBANG TAMBAH APLIKASI MALAH BUSUK KESANNYA TIDAK KONSISTEN TERHADAP LAYANAN
Pe***********le,5,2021-08-03 09:18:54,Thank you
Pe***********le,5,2024-09-07 09:40:28,"Aplikasi BCA mobile sangat membantu dengan antarmuka mudah, performa cepat, dan fitur lengkap untuk transaksi harian. Pengalaman perbankan jadi lebih praktis dan aman. Namun, perlu peningkatan pada bukti transaksi agar lebih detail dengan mencantumkan nama pengirim dan penerima. Hal ini akan memudahkan identifikasi transaksi. Semoga tim developer bisa segera mengupdate fitur ini untuk kenyamanan pengguna. Terima kasih!"
Pe***********le,5,2024-06-11 05:12:25,Bagus
Pe***********le,4,2024-10-15 23:08:39,"👋 Saran saya kalau mau buat update aplikasi seharusnya dibuat opsi (update)dan(nanti) supaya kesannya tidak memaksa, karena tidak semua pengguna bank digital ini memiliki perangkat yang mumpuni"
Pe***********le,1,2025-07-18 14:33:08,saldo tiba² hilang tidak ada mutasi
Pe***********le,1,2023-03-01 14:59:49,"Aneh saya tidak bisa masuk ke myBCA , selalu gagal ketika verifikasi wajah. Padahal wajah di KTP sama Asli nya sama . Hadeeeh . Ngehubungin haloBCA juga sama aja percuma ."
Pe***********le,3,2024-10-21 02:57:27,Knapa di HP saya close terus ya aplikasi BCA nya
Pe***********le,1,2023-12-05 03:34:24,Mau login aj susah banget sampe pulsa habis nungguin aktivasi sms dr 8988 vangke bgt hub cs jawaban ngga pasti
Pe***********le,5,2025-06-16 13:26:42,bagus
Pe***********le,5,2026-01-29 12:38:32,mantap x
Pe***********le,3,2023-11-20 21:07:01,Bagus
Pe***********le,5,2024-05-09 14:40:30,Sangat puas
Pe***********le,1,2023-12-01 05:06:33,"gimana sii, aktivasi berkali-kali error mulu, pulsa ditarik terus, aktivasi gagal"
Pe***********le,1,2023-10-02 14:48:48,1 bintang aja..soalnya aplikasi susah bikin nya.fak jadi jadi.pulsa samoe habis..my bca susah .
Pe***********le,3,2025-09-28 01:53:06,"semenjak update aplikasinya bermasalah, mau login tiba tiba id terblokir, padahal id dan password sudah benar"
Pe***********le,5,2025-11-02 01:32:11,bagus
Pe***********le,5,2021-10-18 03:23:28,Awesome
Pe***********le,1,2025-02-19 07:22:28,"Habis update ke versi terbaru, malah terjadi kesalahan ketika akses rek koran, akses transfer cepat jg ga ada lagi alias error.. tolong diperbaiki."
Pe***********le,1,2025-03-02 02:10:02,"Terus aja berputar di bagian ""apakah sudah memiliki rekening bca"" pdhl sudah berhasil masuk tp ttp aja itu² lg, bahaya takut ada pihak ketiga dan terjadi pencurian data"
Pe***********le,1,2025-10-22 12:32:55,gajelas bgt mau login harus verifikasi muka trs udh bener sesuai instruksi tp malah gagal terus
Pe***********le,1,2023-01-20 14:02:05,Dsuruh verifikasi otp melalu no hp tp ndak ada kiriman sama sekali
Pe***********le,5,2025-11-23 00:59:52,semoga my BCA tambah sukses dan tambah nyaman lagi penggunaan nya itu ajah sih
Pe***********le,5,2023-11-30 02:46:07,Di tambahkan buat beli token listrik
Pe***********le,1,2025-06-07 10:37:16,semenjak di upgrade makin sering eror
Pe***********le,2,2024-09-26 01:41:13,Ngga bs ubah jd cicilan spt di bca mobile Gampang kekunci. Error otp resek ribet. Sekali kekunci harus tunggu 30 menit. Pengamanan ribet yg ga pada tmp nya Jauh di bawah livin nya mandiri !!!
Pe***********le,1,2025-10-01 15:32:25,"sering gagal² sendiri waktu masukin Pin, bahaya bgt si . payah gini skrg"
Pe***********le,2,2024-10-21 06:50:40,Update teross...
Pe***********le,1,2025-09-02 23:51:21,mau login akun doang di persulit tolol
Pe***********le,1,2024-10-10 01:37:51,"makin di update, makin lambat. dibikin simpel aja. bukan bikin tambah nyaman, malah bikin kesel saat menggunakan nya. banyak fitur bikin banyak kendala. sangat mengecewakan."
Pe***********le,1,2024-07-18 03:10:31,"18 juli 24 Login gk bisa. Membuka app Hallo Bca untuk hubungi cs bca gk bisa di buka juga . Hp sudah di restart tetep gak bisa login mybca. Sudah telf cs bca cuma di suruh login secara berkala. Solusinya gk bermanfaat,karena login berkala sudah aku lakukan sebelumnya tetapi tetep gagal login."
Pe***********le,5,2025-09-11 05:33:17,BCA mobile emang simple tapi saya penasaran dengan aplikasi myBCA 😁 saya coba download dan aktifkan ehh kenapa malah enakan myBCA ya ribet tapi enakeun 😎😝
Pe***********le,1,2025-07-09 10:51:46,"aplikasi buatan Indonesia, tp malah gada kode negara Indonesia, mau login aja dipersulit gajelas"
Pe***********le,3,2024-09-15 06:17:02,lupa no rek bca
Pe***********le,5,2025-11-19 14:50:26,lebih di banyakin lagi topup ewalet nya
Pe***********le,1,2023-09-27 00:44:58,App ga jelas.. Masa ga bisa transfer duit... Klo mesti ke ATM ngapain di instal ni app
Pe***********le,5,2025-08-10 07:09:36,saya tidak tau no rek saya
Pe***********le,2,2021-11-19 00:46:59,"Aplikasinya bagus tapi dayang ribet pengaktivannya ga seperti mbanking, setelahbho di reset ulang mybca dan setelah masukin id berikut password selalu gagal dan disuruh mendatangi cabang terdekat. Masa mestri antri banyak hanya ngurusin my bca doang buang waktu kalu begitu, bikinlah seperti mbanking simple dan aman"
Pe***********le,5,2025-12-26 05:10:52,best
Pe***********le,1,2021-10-01 14:23:51,Ternyata ini yg dikeluhkan oleh semua pengguna baru (menguras pulsa dg terus menerus meminta verifikasi melalui SMS) . Sdh terkirim sampai 10x ttp saja verifikasi nya gagal. Brarti itu memotong pulsa saya sebanyak 10x loh. Heran deh..aplikasi belum siap jangan d launching dong. Bener2 menguras uang. Padahal sdh trima email kl pendaftaran MyBCA nya berhasil. Jangan download kl gak mau rugi deh.
Pe***********le,3,2024-08-14 05:59:57,"sy kasih bintang 5 klo mybca bisa keluarin notif transferan MASUK, , klo notif transferan KELUAR buat apa, kan kita sendiri yg melakukan, jd fitur tsb menurut sy, USELESS"
Pe***********le,1,2021-10-05 13:34:20,Anjir habis pulsa 20 rb..... Lumayan buat beli makan... Bangkeee
Pe***********le,1,2025-07-19 13:57:29,update mulu cape deh
Pe***********le,3,2025-10-12 05:50:07,"aku mau es dd cubit nih gitu😝Ddxddxxxxffffffr ws ws zeev,,vc, vg, ccg""xxxtrfxttxt"
Pe***********le,5,2022-02-03 03:58:15,Oke
Pe***********le,1,2024-02-24 07:12:21,bintang 1 aja sesuai dengan performanya
Pe***********le,5,2024-10-22 01:17:12,"Bagus, tapi kurang lancar"
Pe***********le,5,2021-07-29 21:47:46,"Sangat membantu, mo mutasi rekening sampe 5tahun kebelakang, MY BCA solusinya, gk repot2 datang ke cabang, mo transaksi gk ribet BCA Mobile solusinya dibikin simple, rekening kalian terblokir tinggal download aplikasi haloBCA bisa tlpn ke haloBCA gratis tanpa pulsa. Mantap mantaaaaap. Ditingkatkan lagi. Senada"
Pe***********le,5,2025-09-22 09:36:36,okeh
Pe***********le,1,2025-06-04 05:17:52,"buka rekening mybca selalu nyanyi trs habis tu langsung dimatiin, ini aplikasi sangat buruk sekali, tolong diperbaiki"
Pe***********le,5,2024-08-08 08:53:27,terbaik
Pe***********le,5,2024-06-10 10:47:28,Tampilan sangat bagus dan nyaman
Pe***********le,5,2021-12-18 11:01:44,Sangat perfect
Pe***********le,1,2024-04-28 16:13:13,Verifikasi ktp gagal terus padahal udah sesuai dan foto jelas. Payahhh
Pe***********le,5,2026-01-22 21:30:03,sangat membantu
Pe***********le,5,2025-10-14 07:40:35,mantab
Pe***********le,5,2025-11-29 12:52:36,"good job, great apps......thanks"
Pe***********le,1,2025-11-06 23:28:24,"aplikasi kehapus mau login malah g bs terus,,parah amat"
Pe***********le,5,2024-02-23 19:03:21,Mantap dan cepat
Pe***********le,1,2024-06-18 14:21:55,Makin ribet aja makai aplikasi harus pasword sms berbayar scan wajah siap masuk sudah bayar 1000 dulu buat pulsa
Pe***********le,5,2024-10-18 10:39:14,Good
Pe***********le,1,2025-06-03 19:31:04,Sering error...
Pe***********le,5,2025-11-07 12:23:54,"mudah dan cepat ga ribet, mantap my BCA,,, tolong di perbaharuo my BCA sy supaya dapat transaksi ke e-money"
Pe***********le,4,2023-11-21 01:11:15,Mepermudah cek saldo dan transfer uang
Pe***********le,5,2025-03-13 15:46:16,mantap
Pe***********le,1,2025-10-27 15:23:10,transfer 100 yang masuk cuman 50 bank gaje
Pe***********le,3,2025-09-28 17:07:15,"kenapa ya klo mau login kode otp nya ga masuk"" pdhal nmr aktif, eror kah?"
Pe***********le,1,2024-10-21 01:33:19,Baru update tgl 21 okt 2024. Force close. Ga bisa login
Pe***********le,5,2025-02-20 10:32:31,"Alhamdulillah mybca sangat membantu, mkasih mybca maju truss.."
Pe***********le,1,2022-05-23 12:19:44,"Selalu log out dan harus selalu aktivasi ulang membuat pulsa terpotong, Mohon di permudah untuk login."
Pe***********le,2,2025-09-22 12:21:07,ko sekarang ada potongan e bengking
Pe***********le,5,2024-09-03 17:40:04,"Lengkap, simpel, praktis, to be your number one👍 ' BCA is the Best"""
Pe***********le,5,2024-10-29 16:29:51,"Lebih mudah dan praktis,ga ribet"
Pe***********le,2,2023-08-20 06:31:43,Udah berapa kali diinstal ttp sama gak bisa
Pe***********le,1,2025-10-02 14:37:24,Minta apdet trus tiap bulan klo ngk ngk bisa buka. Bri mah ngk di apdet tetap bisa buka. Kuota saya habis buat lu doang
Pe***********le,2,2025-01-20 12:52:56,Sekarang² ini suka lalot kenapa ya !!!
Pe***********le,1,2025-09-29 00:06:06,tak kasih bintang 1 dulu soalnya mau transaksi aja sering trouble 🥱
Pe***********le,1,2023-11-21 01:05:48,Saya mw daftar kok gak bisa ya.... Ribet neee
Pe***********le,5,2026-01-29 13:55:13,mybca jangan minta update mulu kenapa
Pe***********le,1,2025-10-25 15:46:45,Tidak bisa login. Selalu minta tambahkan nomor handphone tapi tidak ada kode negara Indonesia
Pe***********le,5,2024-12-26 22:55:36,"Performance myBCA sangat membantu, support dan baik. Terima kasih."
Pe***********le,1,2023-11-14 00:05:37,Saat Verifikasi wajah malah tidak respon.. Padahal pencahayaan dan wajah sudah jelas
Pe***********le,3,2025-08-01 00:26:11,"Jangan sering-sering update, memori yang kecil bakal kewalahan mau updatenya"
Pe***********le,5,2025-12-18 14:17:28,enak dan baik
Pe***********le,1,2025-05-14 15:11:07,"kode negara indonesia tidak ada, parah"
Pe***********le,5,2025-06-09 19:33:18,ok
Pe***********le,1,2024-12-01 02:39:26,gak ada angin gak ada ujang tiba2 my bca log out giliran lagi urgent mau transfer kagak bisa tolong dong di perbaikini ini aplikasi jangan sampe nyusahin orang
Pe***********le,1,2025-04-15 02:47:28,Jangan terlalu Banyak UPDATE... JADI MENGGAGU.. PLEASE
Pe***********le,1,2023-10-09 21:17:14,Buruk sekali malah abis pulsaa
Pe***********le,5,2022-07-07 11:25:11,Kalau bisa fitur disamakan bca mobile dan menjadi yg utama mybca nya. Terimakasih
Pe***********le,2,2025-11-30 06:34:24,"dikit dikit suruh update, baru di update langsung suruh update lagi, aneh"
Pe***********le,1,2025-09-23 10:10:02,update terus nyusahin
Pe***********le,5,2024-10-16 14:45:19,Mantap
Pe***********le,3,2024-12-19 08:46:59,Sangat tidak membantu dalam membuat rekening baru online. Sudah 3 jamman saya tunggu untuk sesi vidcallnya. Padahal semua sudah diisi hanya tinggal vidcal. Sangat tidak jelas apknya
Pe***********le,1,2024-03-04 12:50:49,Susah bener buat login nya pantes rating jelek
Pe***********le,2,2021-10-09 07:41:15,"Menguras SMS, ga bisa2. Udah hubungi hallo bca beberapa kali tetap aja tidak bisa."
Pe***********le,4,2022-03-18 07:51:51,"Aplikasi sudah bagus, cepat. Hanya saja tidak selengkap mBCA. Pakai aplikasi ini karena bisa cetak rekening koran yang lagi saya butuhkan untuk pengajuan KPR, jadi tidak perlu ke bank Semoga bisa jadi lengkap seperti mBCA"
Pe***********le,5,2025-05-28 04:26:06,udah 1 jam kenapa tidak di angkat vc nya
Pe***********le,5,2025-03-02 22:14:39,"Banyak kemudahan bertransaksi, setelah kesulitan masuk, dan keluar masuk kantor cabang BCA akhirnya bisa log in lagi..."
Pe***********le,5,2024-03-17 02:21:23,Mantap selalu ditingkatkan lagi untuk rating aplikasinya supaya lebih baik kedepannya
Pe***********le,1,2025-07-17 18:00:41,update mulu...kaya aplikasi ojol
Pe***********le,1,2025-06-02 11:28:05,apk logout berulang sehingga memerlukan kode otp terus
Pe***********le,5,2023-05-28 08:46:40,👍
Pe***********le,1,2024-09-20 14:42:35,Anjjjjjjjj eroor muluuu
Pe***********le,5,2023-05-19 06:19:04,Sangat membantu sekali
Pe***********le,1,2022-09-16 17:05:28,Susah cara daptarnya padaha data udh benar masuk sms pulsa tidak mencukupi padahal data bnyak di bikin rebet ngk usah pake aplikasi ini kalau.ngak nyesel
Pe***********le,1,2024-10-17 14:28:35,Panding banget sekarang semenjak update
Pe***********le,4,2024-12-03 02:05:51,Sangat puas transaksi di mybca
Pe***********le,5,2024-01-02 02:49:32,"Saya pakai bca mobile yg lama apa setelah pakai mybca ini apakah bca mobile yg lama masih tetap bisa dipakai, mohon informasinya."
Pe***********le,1,2024-05-26 16:42:27,Di update bkn nya bener malah ga bs login.ud krm sms berkali2 malah suruh daftar lagi.gmn ni sistemny. Pulsa smpai habis masi jg g dpt otpnya.haduh payah
Pe***********le,3,2023-07-11 01:01:07,"Banyak yg bilang lebih enak pakai bca mobile daripada my bca, tp sya lebih suka my bca karena ada welma selain itu tampilannya jg bagus. Sayangnya di my bca tdk bisa memunculkan kwitansi riwayat trnsaksi kita lewat bca mobile. Hanya bisa memunculkan kwitansi riwayat transaksi lewat my bca saja, hal ini membuat saya harus mendownload 2 apk tsb. Jd makan ruang di hp. Kenapa tidak disinkronkan saja. Atau dijadikan 1. Atau di BCA Mobile ditmbah welma juga"
Pe***********le,4,2025-07-19 12:24:56,terlalu banyak update..
Pe***********le,5,2025-04-24 02:15:55,akun perbankan yang sangat membantu memanajemen keuangan saya.
Pe***********le,1,2024-12-18 15:00:26,kenapa mybca nya gk bisa dipencet padahal udah coba hapus data tapi masih gk bisa
Pe***********le,5,2021-09-20 01:50:01,"Love this app, bisa daftar sendiri dengan mudah tanpa harus ke CS bank BCA.. Lebih mudah dan lebih bagus tampilannya dibandingkan dengan app yg 1 lagi bca Mobile.."
Pe***********le,5,2025-09-20 03:15:03,bagus
Pe***********le,3,2025-08-04 13:37:45,good
Pe***********le,5,2025-06-04 13:10:22,sangat membantu
Pe***********le,1,2024-03-15 19:11:53,"Aplikasi agak laen. Mau cek rekening koran versi lengkap dan dah dateng ke kantor diarahin suruh telpon call center halo bca. Di halo bca, diumpan lagi suruh pake aplikasi my bca / bca mobile. Sudah download, sudah kepotong pulsa sms, masih tetep gak iso akses dengan tulisan "" silahkan hubungi call center halo bca"", lah kan langkah itu sudah saya lakukan. Kok diumpan2 terus ya saya ini?"
Pe***********le,1,2023-10-27 11:49:47,"Pokoknya aplikasi ini sangat parah sekali, bisa menghabiskan pulsa kita, mau login terus gagal.. Tolong diperbaiki. Kalau sudah saya kasih bintang 5..menyesal pakai mybca"
Pe***********le,5,2025-06-26 08:38:20,baik
Pe***********le,3,2022-05-16 15:05:41,"kesel banget verifikasi diri diharuskan via telfon, membenani biaya kenapa nggak verifikasi via muka atau via kode OTP saja sih"
Pe***********le,1,2025-03-27 02:14:20,"error saat upload tanda tangan di pengajuan kartu kredit, muter2 trus, segera diperbaiki. thanks, kl dah bisa baru bintang 5"
Pe***********le,3,2024-10-18 02:55:47,Masa dlm 1 bulan harus 2x update
Pe***********le,1,2025-04-18 12:02:51,setiap bulan update apk terlalu banyak makan ruang tidak nyaman jika terus meng update setiap bulan padahal sama saja tidak ada beda
Pe***********le,5,2021-08-02 04:44:26,BCA tidak pernah berhenti berinovasi
Pe***********le,1,2024-03-21 14:30:17,"sebelumnya pakai BCA Mobile, aman² saja. karena ada MyBCA pikir saya lebih bagus fitur dan tampilannya. blm juga ada 3 bulan pakai, makin kesini makin ribet. Dimana sering sekali logout, padahal user di HP yang sama, digunkan untuk keperluan bayar dan tarik-setor tunai selerti BCA Mobile seblmnya, tapi sering banget seminggu hampir 3-4x dimintai OTP. iya kalau OTPnya gratis, pakai pulsa. Tolong dong diperbaiki lagi, saya paham demi keamanan, tapi ini digunakan di HP yang sma, kok logout tiba²."
Pe***********le,5,2022-06-07 01:12:23,Sangat bagus
Pe***********le,3,2025-07-22 06:15:56,"setiap buka pasti disuruh update, dan sudah 2x ini ID tiba-tiba terblokir, padahal sudah lama tidak dibuka.Ketika mau dipakai untuk qris tidak bisa karna terblokir."
Pe***********le,1,2023-10-03 06:03:01,"Setiap login harus memakai pulsa, sangat boros dan tidak di rekomendasikan."
Pe***********le,5,2023-12-19 00:56:48,"Aplikasi perbankan paling oke buat saya saat ini, karena bisa transfer sampe 300jt dan bisa menjadwalkan transfer rutin (bulanan)"
Pe***********le,5,2023-02-20 02:39:26,BCA KCP CIMANGGIS
Pe***********le,1,2022-01-04 10:42:00,"Aplikasi gak jelas,berulang2 ID tidak tersedia,gak usah download,ngabisin kuota sma pulsa aja"
Pe***********le,5,2021-08-26 09:52:10,Ok
Pe***********le,4,2025-06-06 09:47:17,Bagus
Pe***********le,5,2025-11-28 13:23:23,gd job boy
Pe***********le,5,2023-09-04 06:11:00,Ok
Pe***********le,3,2024-10-22 13:02:28,kenapa abis di update gak bisa buka aplikasiny
Pe***********le,5,2023-12-19 04:57:02,Ok
Pe***********le,5,2024-06-28 05:29:23,Ok buat kedepan nya
Pe***********le,5,2025-02-22 06:27:18,Sering banget minta update ini aplikasi
Pe***********le,4,2025-04-01 03:12:16,"update terbaru, pas buka menu keseluruhan, aplikasi tiba2 tertutup."
Pe***********le,3,2024-10-24 01:51:33,"Sudah 2 hari tidak bisa di akses, setiap login selalu FORCE CLOSED sendiri"
Pe***********le,1,2025-06-06 12:12:57,ganti hape login ulang biometrik gagal terus akhirnya locked. diarahkan video call ga pernah ada yang angkat. udah telp halo BCA diarahkan video call lagi dari apps. kusut. ternyata sudah banyak yang komen serupa. harus pikirkan metode lain yang lebih efisien.
Pe***********le,1,2021-12-21 12:29:50,"Haduh, masih aja suruh verifikasi pakai telfon. Menghabisakan pulsa aja!"
Pe***********le,3,2025-08-16 05:24:56,"ada apa dengan bca nya ini kok gk bisa masuk"""
Pe***********le,2,2024-08-09 04:27:37,lemot aplikasi sampah...
Pe***********le,5,2021-10-25 02:40:45,Keren
Pe***********le,5,2026-02-08 12:30:03,lebih mudah aplikasinya
Pe***********le,5,2021-09-30 16:27:46,ini baru my bca
Pe***********le,3,2025-02-19 01:27:17,kode negara indonesia kok gada? udh nyoba segala cara tetep ga bisa login
Pe***********le,3,2024-10-23 05:29:36,habis update malah ga bisa di buka... habis masukin sandi aplikasinya kluar sndri
Pe***********le,1,2025-06-28 07:50:17,"Ribet banget harus telpon Call Center/ke Cabang buat unlock user. Tidak ada yg lebih simpel seperti verifikasi via email, WA atau finger print?"
Pe***********le,1,2025-09-30 05:24:35,"aplikasinya lelet, gak kaya bumn sebelah aplikasinya ringan transaksi cepat"
Pe***********le,5,2021-07-30 06:23:17,Oke
Pe***********le,1,2024-06-23 14:30:31,Otp ga dikirim2 sampe udah berkali2
Pe***********le,1,2025-08-06 08:59:41,"tiba tiba ke log out terus pas mau masuk harus verifikasi otp tapi otp nya ga masuk masuk, gmna ini udh 3 hari"
Pe***********le,4,2024-12-26 13:12:44,SEMOGA BAIK² AJA....
Pe***********le,3,2024-09-17 04:44:04,aku login kok kode otp nya ga kekirim kirim siiiii
Pe***********le,1,2025-05-03 11:25:59,"ini gimana ya setiap mau di pakai pasti susah masuk , padahal sering di update tapi sering gagal , di suruh ngehapus riwayat lah itulah , tolong dong sistem nya perbaiki lagi ,biar konsumen nyaman pakai nya"
Pe***********le,4,2025-06-27 11:15:29,syng g bs tf ke ewalet coba ad pasti mantap...
Pe***********le,5,2022-02-11 06:03:41,Mantul
Pe***********le,5,2025-06-07 06:02:27,baguss
Pe***********le,1,2025-09-17 16:19:37,"Aplikasi lemot, sering tiba-tiba gabisa dibuka"
Pe***********le,1,2023-11-01 04:48:00,"Susah bgt mau login pulsa sampe habis tetep ga bisa masuk"" ngabisin pulsa doang"
Pe***********le,2,2026-01-04 10:45:12,"salah masukin pin 3x, disuruh reset pin waktu nunggu otp nya ga muncul muncul, udah dua hari gini terus"
Pe***********le,2,2023-11-07 01:09:02,"Udah berkali2 masukin nomor kartu ATM tp selalu gagal Padahal udah isi ulang pulsa banyak , pulsa Mh habis ga karuan tp aplikasi'y ga bisa2 di buka 🤦"
Pe***********le,5,2024-11-14 08:44:08,Bagus
Pe***********le,3,2025-04-13 05:17:14,"mau login ke mybca, sudah masukin bca id dan pasword, setelah masuk suruh masukin nomor hp, pilih kode negara indonesia nya ko tidak ada? gimana sih"
Pe***********le,3,2023-10-23 08:34:28,Loading nya lemot sejak bulan Oktober
Pe***********le,5,2024-08-27 12:10:23,Mantap
Pe***********le,5,2023-07-21 01:48:04,Mntep
Pe***********le,1,2024-05-28 03:59:19,"Paylaternya tidak muncul di Qris.. Saya sangat kecewa.., 😡😡😡😡😡"
Pe***********le,2,2024-04-16 14:27:49,🍱🍓🍟🥑🍇🍿🍮🍙🍪🍰🍜🧃🍧
Pe***********le,5,2024-10-19 21:07:32,Super
Pe***********le,1,2025-06-03 15:54:38,update melulu aplikasi dua hari sekali update
Pe***********le,5,2022-06-11 13:30:25,Oke...👍
Pe***********le,5,2025-12-28 20:51:17,puas
Pe***********le,1,2025-08-13 15:51:22,"saya kira akan berubah dari bca Mobile yang jadul,,, tapi masi juga jadul,,, top up e wallet masi pake virtual akun,, mutasi transaksi dipisah,, daftar nomer rek juga masi amburadul,, cari nya ,,,"
Pe***********le,1,2025-01-25 12:36:27,MyBCA lagi kacau nih Status transaksi pending Saldo kepotong Cuman tidak masuk (VA ke FB Ads) Sudah gitu tumben tumbenan CS BCA entah wa atau app balo bca susah.
Pe***********le,5,2024-09-28 13:22:44,BCA semakin bagus
Pe***********le,1,2024-03-25 03:20:58,"Proses lupa password atau BCA id sangat rumit, aplikasi suka error logout sendiri."
Pe***********le,1,2024-06-21 01:52:25,"Ini kenapa ga bisa masuk keterangan no hp sedang terblokir, gunakan nomor baru tapi ga ada negara indonesia mumet ini bca"
Pe***********le,1,2025-06-30 02:55:07,"gak bisa masuk, pdhal udah di isi pulsa nya"
Pe***********le,1,2023-02-19 09:39:40,Parah kenapa sudah login dan di pakai 2 hari tiba tiba tidak bisa my bca terhenti
Pe***********le,2,2025-10-22 14:37:54,apa ini bisa membatu saya
Pe***********le,1,2025-06-25 22:53:32,"kembalikan waktu saya selama 30 menit ,,, sistem nge bug ini apk ,, mana jauh lagi saya harus beli pulsa mondar mandir ke tiap warung ngga Nemu Nemu ,,, kenapa harus ada bug ,,, tahu kan sekarang sistemnya kuota ngga pake pulsa ,,, perbaiki lagi apk nyaa ngga usah ada bug bug nyaa lah ,,, norak banget.."
Pe***********le,2,2024-02-13 00:50:35,"Lumayan bagus, tampilan juga lebih menarik dari pada BCA mobile, dan tranfer juga lebih mudah tidak harus mutar muter daftarkan nomer yang akan ditransfer. Hanya saja belum saya temukan menu untuk menghapus dafrat rek transfer.."
Pe***********le,1,2025-08-31 15:46:30,"Kode otp selalu ga masuk, sudah daftar menggunakan nomor lain juga ga ada kode otp"
Pe***********le,5,2024-10-20 02:16:12,Sangat membantu
Pe***********le,3,2025-04-28 06:58:30,"di VC ga bisa"" ga pernah di angkat"
Pe***********le,1,2021-10-20 02:14:31,"Maaf kasih bintang 1 dlu. Habis update mau login kok pake verifikasi hallo BCA kan sudah verifikasi SMS , duh malah jadi ribet. Sebelum update simple dan mudah udah bisa login"
Pe***********le,2,2025-10-20 04:49:40,Poto Selfi nya gak jalan tolong di perbaiki aplikasi nya
Pe***********le,1,2025-09-27 03:28:27,qr scan error
Pe***********le,1,2022-10-31 09:03:07,verifikasi apknya pling ribet
